word,decade_start,frequency,semantic_change,polysemy
guides,1850s,393,1.0274960890207232,0.7095286364702181
nageant,1850s,202,0.9917568989782428,0.6699265796241909
vagues,1850s,2005,0.9997986563419908,0.6800613733127039
brouillé,1850s,101,1.0026178880825247,0.7339810215405522
serein,1850s,173,1.0051659064973395,0.6829637402235476
propriété,1850s,1021,0.9090129429525196,0.6958456210579501
fol,1850s,133,1.0415338828101008,0.7240731744472947
conversion,1850s,263,0.9141706153191526,0.7639928381970622
copy,1850s,106,0.9845781651604274,0.4839379976437684
daignez,1850s,168,1.0068399880161183,0.5983754435862016
personnages,1850s,1896,1.0091428634193107,0.6523787902689052
finissait,1850s,522,1.0300887258034994,0.7723025595848663
déposé,1850s,790,1.0622387097111128,0.73148604535592
fillette,1850s,1005,1.0303794544234546,0.6933479224521654
ignorante,1850s,224,0.949768475912209,0.6868934308999178
tendu,1850s,902,0.998474356903182,0.6689448773570776
passait,1850s,6672,0.9175289427649684,0.6761876873484506
hameau,1850s,463,0.9498318892846592,0.725082217651697
trouvèrent,1850s,1638,1.018841944677987,0.6800714813492956
publiques,1850s,441,0.9918145199821328,0.6837133760152431
célébrait,1850s,115,0.924339225160123,0.7082623301574832
rez,1850s,1336,0.9301316856990104,0.5026203029328777
ralliement,1850s,127,0.9111017432796112,0.7533991756052598
angers,1850s,297,1.002378665673457,0.5382529227737353
assaillir,1850s,164,1.0162174674954505,0.7262061604828183
rayonnait,1850s,288,1.0020985052238025,0.6851869920057689
bleuâtres,1850s,220,1.0190842623948668,0.7308495152180173
démolir,1850s,188,0.9248913599654724,0.7290191774843227
regretter,1850s,613,0.9934041535466186,0.7471990968967411
veillé,1850s,255,1.0383174514783675,0.6973987911636549
tua,1850s,346,0.8915338618627949,0.7394536494319431
baigné,1850s,506,1.0335962482202758,0.3723087444310184
couvraient,1850s,436,1.1111664247120112,0.7550552500314449
camisole,1850s,111,0.9092340312177916,0.6676742125749668
assurance,1850s,1110,1.0231102288869285,0.6702678500871635
entrailles,1850s,602,0.9862322589778424,0.7600042988962449
créneaux,1850s,233,1.0672411716814176,0.6546765589408384
émigration,1850s,143,1.0109106564064418,0.7702756619981845
rapportez,1850s,121,1.0660137898751625,0.7118963165948654
déchiraient,1850s,120,1.0319471482525575,0.7477307442338257
força,1850s,456,0.8531540213057128,0.6998453319147246
inventé,1850s,518,1.0057674221359303,0.7195924441550227
gâteau,1850s,171,0.9772460580257092,0.6695985391327128
développa,1850s,120,0.8833448919795932,0.732245006823665
nez,1850s,3448,0.8835448588647865,0.6248542141243711
ténèbres,1850s,2457,0.8690517761450108,0.6844614079230895
peuh,1850s,268,1.03821395205513,0.6943458089810606
combinaison,1850s,402,0.9090865742365812,0.7142710862327221
faillir,1850s,110,1.0496439239573911,0.7551583054366917
impatienter,1850s,127,0.9401698758410422,0.7333073045793863
poule,1850s,488,0.9726279178257208,0.6287013912304272
couvertures,1850s,324,0.9388871788146176,0.67854893493039
tordaient,1850s,106,1.0123377510036555,0.7333267610864055
explications,1850s,852,1.0708971791707154,0.6963201251137641
inspira,1850s,151,0.9148590112470684,0.6485742038522
écris,1850s,973,0.9707365158529347,0.6246787016794367
déroulait,1850s,303,1.0469993954308032,0.7509326688376781
rentrent,1850s,114,1.0065069519137009,0.7537919055082203
complaisamment,1850s,275,1.0176583832234418,0.7756057693482259
élèvent,1850s,255,1.0382866820255945,0.74922304179997
intense,1850s,185,0.9921471347829508,0.7308464283572589
accordée,1850s,377,1.0590154657892843,0.689463199816075
martin,1850s,2308,1.0202515611255665,0.487437551686835
tombes,1850s,483,0.9759204032553608,0.771835347678972
découverts,1850s,199,0.9828476329590152,0.7196368521330903
incendié,1850s,152,0.9782152513724394,0.6833427953653974
paletot,1850s,289,0.9844054737306248,0.5333860244628579
trouvées,1850s,133,1.0082065737609285,0.7366571858731518
tourmentait,1850s,187,1.0023775367781569,0.7618209655192076
bourses,1850s,168,1.0985389034150208,0.71866801477408
lumineux,1850s,580,1.0084758389681816,0.6672441174054751
ressortit,1850s,160,0.9110458320681758,0.7217448324077518
obtenir,1850s,2430,1.0462230523973777,0.6152637874102844
transaction,1850s,125,0.9428807732147076,0.7172290108507504
ressentait,1850s,425,1.0230246152979154,0.5911754783876828
vérifier,1850s,223,0.9894668845004918,0.7454880645661714
interrogez,1850s,211,0.9844740312270576,0.6117485573302093
ardentes,1850s,264,1.0244665471892218,0.7424830312265213
entêtement,1850s,366,0.8993467913380798,0.7306845763203949
appât,1850s,192,1.024766221213803,0.7649020996284139
boiserie,1850s,149,0.8770463099586483,0.7117257225905788
affirme,1850s,546,0.935176717307378,0.6773232647097034
riche,1850s,7091,0.932549424905324,0.689566075613811
saignait,1850s,142,1.079107348335616,0.6242134962378201
pépin,1850s,135,1.0127139007886767,0.5800682448446833
joyeusement,1850s,952,0.909529044196869,0.7138839106356902
trouvez,1850s,1662,0.9220045300947838,0.6438884398701434
fables,1850s,120,0.9863064400373306,0.6535715741304144
prions,1850s,154,0.9377355766906342,0.6789324134945417
familier,1850s,460,1.0928584599619884,0.7289334044834771
secrétaire,1850s,1712,0.993613231280987,0.616555074229378
introduits,1850s,193,0.8973725145308044,0.6348116875779496
remarquait,1850s,219,0.9489489896417568,0.7242195932067172
représentations,1850s,273,0.9147730287118924,0.7333953727564659
revenus,1850s,659,0.928366561379181,0.719104151086582
incapables,1850s,108,0.999969405731258,0.7622326877288808
inspiraient,1850s,204,0.97667567029946,0.6363372305652906
sincèrement,1850s,755,0.9583701349291044,0.6924467716734262
états,1850s,1278,0.9895114631546794,0.5933738806597267
chateaubriand,1850s,130,1.1160026215498349,0.6371684412322762
cosaques,1850s,446,1.04281616892486,0.716837606031443
secondé,1850s,121,0.939632844130022,0.7769085116434993
pression,1850s,493,0.985428844284732,0.6584809846260296
vacances,1850s,370,0.9870827485459288,0.7116990937286661
décrite,1850s,106,0.9359887435074824,0.7485954114670056
occasion,1850s,4966,1.0103755416187632,0.6446260309832166
chasse,1850s,4704,0.9726226972722064,0.5911802859683956
pattes,1850s,969,0.9323988665588194,0.6660945686996766
hallucination,1850s,290,0.9199384847170012,0.6785815884184079
maux,1850s,669,1.0307196820157487,0.6402318701224085
lueur,1850s,3137,1.0074512056397404,0.4080212001312137
jalousies,1850s,334,1.0926708187947658,0.6459832051745985
épisode,1850s,268,0.967610823409638,0.673650643972645
exposition,1850s,156,0.9431902312598828,0.7688734370658127
curés,1850s,142,1.0838818046305554,0.7456094068641718
poésies,1850s,151,0.9227164497608664,0.7413450324134694
dragon,1850s,884,1.0022701781184178,0.6787815504078107
rares,1850s,1666,1.0291670460170543,0.7354323041068402
adressée,1850s,739,1.0990797154364969,0.5747990414370674
souri,1850s,309,1.0927062923140296,0.7384192168618465
piqué,1850s,629,0.9855628387231942,0.7223292769705543
doutant,1850s,230,1.0932883541705385,0.7536222311585987
entourés,1850s,345,1.0373335092480802,0.7601793149498403
indisposition,1850s,251,1.004269597997278,0.7033243045192247
fouette,1850s,117,1.0334287951595462,0.5843039163508774
ambassadeurs,1850s,232,1.0225355743852027,0.6992628046755913
rocs,1850s,151,1.0186968037764923,0.7315858248736241
formèrent,1850s,239,1.0920658650589985,0.7392608863661921
demain,1850s,11011,1.0010840834142325,0.460390849125371
enterrer,1850s,290,1.084218224191645,0.7374986821105758
installée,1850s,227,0.8715609791313519,0.7094853367249171
éperdument,1850s,160,0.9929277226372838,0.6480805238199616
insultes,1850s,193,0.9834789147057492,0.6640119100905881
incarnation,1850s,180,1.027090683566864,0.7373394295302655
cheveu,1850s,243,1.074476301613149,0.671358474530955
forêts,1850s,1065,0.9700840914312,0.6487435714133218
botanique,1850s,115,0.9059716283873294,0.6066831150046241
adorent,1850s,107,0.9551914649074832,0.6890160785453516
guerrières,1850s,160,0.9557330748539202,0.7683716800635838
tourne,1850s,846,0.9422936473148092,0.6866828362343695
chanter,1850s,1828,0.9007262472163168,0.4764431591905734
raisonnements,1850s,253,1.0585784600193748,0.7357884379094297
venons,1850s,1617,0.9857934159645282,0.6427399621937261
franchise,1850s,1337,0.9930429031671344,0.5655026388410264
compté,1850s,848,1.045962977921027,0.7477398641187787
efforts,1850s,2993,0.967307130877768,0.5974317579897852
répondirent,1850s,996,0.9250692766339084,0.701260444589981
dettes,1850s,636,0.9416832089370772,0.4934305579423309
glaces,1850s,439,1.0827810463514702,0.6598120372313125
ressort,1850s,710,0.98708275622181,0.7465801734635343
donnèrent,1850s,612,0.9798752328431414,0.7723772334993125
planté,1850s,543,1.0639717836358116,0.6844068921220351
forestier,1850s,362,1.0861432862849625,0.6138171118534195
ravoir,1850s,103,0.9692919755795524,0.7141716355431844
jeune,1850s,64048,0.8954366457759291,0.6140036179272611
décrit,1850s,200,1.0006295941811754,0.7312911123372855
éloignement,1850s,515,0.9934045648206208,0.6888698561658084
verne,1850s,156,1.0154474515646537,0.5924940143192041
enfonça,1850s,838,1.0607821789861955,0.7027202691919625
employant,1850s,143,1.0136015817961264,0.7598964872774012
entourèrent,1850s,217,0.9547183690086484,0.7375893149231754
bienvenue,1850s,325,0.9594614388284776,0.7163021817971889
étangs,1850s,249,1.0490373236670485,0.6722633247443208
mariniers,1850s,247,0.959121630401756,0.499585984765134
hospitalité,1850s,1193,1.0079762527010252,0.6809393030910887
noueux,1850s,126,1.007330991976661,0.5870936905139276
payent,1850s,125,0.9876765909674956,0.6620777856808562
dépenses,1850s,486,1.0421224455604212,0.7092757610927671
espérant,1850s,970,0.8900704479188305,0.7313476779737252
prédécesseurs,1850s,109,0.8740260193679824,0.6785105693995107
sabbat,1850s,223,0.952213572050114,0.7347691874632077
joueurs,1850s,552,1.0468674990044382,0.6767501089499947
propriétaire,1850s,1702,0.9026007102664196,0.7052225630479422
caserne,1850s,380,0.964160978558242,0.6826960261720372
gaillards,1850s,318,1.1176006383427428,0.7480235308451447
précaution,1850s,1822,0.862944950977412,0.6918528568200105
vertige,1850s,960,0.9152171528513612,0.670174797202789
mécanique,1850s,193,0.9867420754602128,0.7419708891348883
tourmentée,1850s,230,0.9689257201761906,0.7450995432793116
amiral,1850s,2039,1.003675045639124,0.4946183630545101
croupe,1850s,577,0.9254772563867534,0.6597613823886603
peur,1850s,11416,1.0247732585491949,0.4838477823189201
excellence,1850s,1796,1.066973879583474,0.604385860906173
impatiente,1850s,428,0.9538325264717776,0.7279198263022926
lugubres,1850s,392,0.9780446544286896,0.7048643851556138
bonnets,1850s,320,1.0292392908688577,0.630801801388425
vestibule,1850s,1310,0.9230688797741804,0.5501403590269757
décès,1850s,226,0.9929679276316836,0.7315543317033921
abondantes,1850s,149,0.9521069591542954,0.6569383233708401
désirée,1850s,142,0.9506166441778218,0.7679460305610907
ravisseurs,1850s,109,1.0510575238695632,0.7139466271569186
signe,1850s,9288,0.9579399003708796,0.6111512076954575
tours,1850s,1829,1.082242702837441,0.6329497618834885
laissent,1850s,717,0.9686731232497996,0.7186576497770687
étincela,1850s,192,0.9975979095262846,0.5648556399072571
dévot,1850s,197,0.9960002047401584,0.7005071933544744
chassait,1850s,259,1.046826769991417,0.7331861391452621
nouvel,1850s,1370,0.8612787997832368,0.7076874065147615
brunot,1850s,150,1.1084076117272117,0.6177353583913308
hésitations,1850s,254,1.0261231090673149,0.6942547910537601
fonte,1850s,200,1.0373466198826464,0.7333694974379064
antonia,1850s,612,0.9560234878202036,0.5382154630438325
rendras,1850s,119,0.8616907150063855,0.6296923110674044
tapage,1850s,462,1.0109929813301224,0.7657969769720057
évanouis,1850s,131,0.8947316006980106,0.7323653883937923
pleuvoir,1850s,167,0.977059346539013,0.6825434389831683
inspecter,1850s,119,1.0456347540483115,0.7272738922345499
disparut,1850s,2642,0.9956831796873066,0.6810634137216715
bâilla,1850s,103,0.9985110718134808,0.6854584679250985
emmené,1850s,309,0.9534726137552282,0.686889417747055
terreurs,1850s,686,0.9643713473033506,0.5453324983125039
poussière,1850s,2001,0.93674363421529,0.6603317052635598
regrettant,1850s,133,1.0243996109874005,0.7593214390698034
pères,1850s,1970,0.8740381386326426,0.6720793300169887
soupçonnée,1850s,110,1.005308823891489,0.7106032806893705
châtaigniers,1850s,282,0.9288137415924118,0.5536499041808081
amenait,1850s,548,0.975421393366116,0.7328360659311526
disposé,1850s,968,1.010261415684779,0.7333516626894875
élancé,1850s,308,1.078158145346652,0.7339059621675348
tonnelle,1850s,212,1.0760778153525623,0.7545852356952192
délire,1850s,1535,0.88686205927621,0.6147337294327517
sied,1850s,162,0.9684153748438,0.752575803681857
malheur,1850s,8891,0.944580676853813,0.6689989088163351
déjouer,1850s,124,0.9827653058966856,0.6594883632316606
contemplait,1850s,708,0.9965631964465228,0.6971223431239977
acheta,1850s,394,1.057377535807388,0.7279166984677776
marchepied,1850s,320,1.0271807418586465,0.6524336613183506
ignoble,1850s,290,0.904324759181764,0.6181072275055259
écrivains,1850s,261,0.9884159415709464,0.5673652769971307
marquises,1850s,106,1.0520360113957117,0.7346805344596485
sévère,1850s,2363,1.022511008779453,0.6099271381773564
humblement,1850s,801,1.0006663664236557,0.6387702738723391
vases,1850s,478,0.9531406974951876,0.6650142764130239
courtisane,1850s,383,0.980646746985957,0.7242366400149871
écarte,1850s,132,0.9872979212962614,0.7632169131973193
mobilité,1850s,114,1.0162270592847855,0.7097326057687217
regards,1850s,5153,1.01368097770709,0.5900251886090813
monstres,1850s,316,0.8981815726781147,0.7070236722692693
perruquier,1850s,149,1.0532844866597455,0.7331661484755602
éperdue,1850s,575,1.0048714759930506,0.5957500437289657
rebelle,1850s,361,1.0543916076308977,0.7383915388242631
échantillon,1850s,232,0.9798286956788964,0.7432649909492749
pension,1850s,1450,1.0510177831227974,0.5622683676640998
décontenancé,1850s,101,1.0249581798140466,0.6465507386588115
poterne,1850s,543,0.9005638786186577,0.5850219851064828
épiait,1850s,159,0.9865638359873584,0.7323775627515394
sûreté,1850s,1497,1.0270115745145023,0.7299681287442639
joyeuses,1850s,317,0.9531439994426288,0.7114538230857227
levées,1850s,207,0.9493824756089458,0.7671232911313045
fleuri,1850s,242,1.032645340407598,0.7569011165730922
fermèrent,1850s,279,0.990615409231016,0.6619508937161964
soulever,1850s,1122,0.98999822674877,0.6251627228301999
gloire,1850s,3453,0.9368046734267657,0.6874118978519234
éclairés,1850s,270,0.8703946721579257,0.6967702891673871
ramassa,1850s,547,0.977115717851051,0.6782329903337164
jaser,1850s,133,1.0276696245608032,0.6969800965076723
retrouver,1850s,3073,0.9534441347886504,0.6323752309671649
papes,1850s,145,0.8862381152389256,0.6731488891507975
faux,1850s,4666,0.9633049854692632,0.5856022653032734
boîte,1850s,1583,0.9775925785113544,0.5981991900785235
coupées,1850s,216,1.0450014530682703,0.7445935939645547
triomphé,1850s,173,1.015595076985611,0.7239360909886574
poétiques,1850s,197,1.1332363018400091,0.754661039462079
exaspérer,1850s,128,0.9875955544500707,0.761387920165554
envola,1850s,121,1.030166595193441,0.689884589264346
abaisse,1850s,148,0.9986052790609876,0.7320009259780822
consiste,1850s,408,0.994025978897295,0.7629350016920086
abandonnaient,1850s,116,0.9447931541725656,0.6928603221323455
amitiés,1850s,288,0.9523044104845227,0.7184788561593853
humaine,1850s,2399,0.9968660560056612,0.7026449189491987
grommelant,1850s,199,1.0953074396291682,0.6944686327187597
oublia,1850s,901,1.0077637556351209,0.7585809943665105
bougeait,1850s,291,1.0394418698495045,0.7720699402351664
cocher,1850s,3530,0.990291627247454,0.4678267717233064
bourru,1850s,222,1.0131846913664764,0.7241172485512063
canots,1850s,170,0.93519194197546,0.6813486281640266
folles,1850s,959,1.0187833052784077,0.6757323272407633
plaidoyer,1850s,128,0.93069909441659,0.7295285696893251
injonction,1850s,109,1.0046203554922049,0.7476053040549931
hommes,1850s,28109,1.1092042238324038,0.3646406701950407
radieuse,1850s,291,0.9533152375064472,0.6809467087502032
difficulté,1850s,1048,1.0361307627294638,0.6943399894333515
détail,1850s,1528,1.101745887437537,0.6671920606261256
canards,1850s,244,0.9499793516350804,0.5799681556487027
terrasse,1850s,1690,0.9546904664323952,0.6431502066323963
malédiction,1850s,413,0.997368568723456,0.7009771671868733
montrerai,1850s,205,0.8731290986331897,0.6813098117058214
souvenez,1850s,1252,1.0342623128442026,0.6769902094440124
impertinent,1850s,335,0.9479828396949586,0.6799528139398074
contentant,1850s,175,0.9633726556539436,0.698443373867011
magicien,1850s,171,0.9866561405954396,0.6772182096225704
brilla,1850s,523,0.9562162854363944,0.579122420564767
communiquait,1850s,418,0.9090490253309876,0.5754816492238339
tressaillirent,1850s,308,1.0595294989125663,0.6720999823332006
interlocuteur,1850s,978,1.027268303910268,0.7198020989830096
morfontaine,1850s,1658,0.980141131457628,0.5814065931169413
balthazar,1850s,320,0.9461569061228644,0.5675640715379837
organisation,1850s,484,1.013085140330228,0.6686282119552851
reconnurent,1850s,243,0.9534320506734132,0.6976776489858756
puisait,1850s,191,1.025930638677225,0.7587763399785705
département,1850s,656,0.9990327244933788,0.6000717519577334
obtenait,1850s,148,0.9788387109043104,0.7425235772076324
chauves,1850s,145,1.013057122103222,0.6495713738947607
rigidité,1850s,141,1.0076125478968931,0.7127708529762338
osèrent,1850s,131,1.0551011878256389,0.6617489422104289
remy,1850s,342,0.927053712315727,0.7515871356645127
prisonnières,1850s,144,0.9956622608093166,0.6514833909554517
avertis,1850s,414,0.943195762081362,0.7472948257019573
indignement,1850s,138,1.0782574369725346,0.5822919420228849
armée,1850s,6773,1.1094844013576453,0.5494385899986249
majeur,1850s,170,1.080815683824048,0.7201617417727453
ajouterai,1850s,172,0.9867086086842444,0.7513787233306587
sentant,1850s,1388,0.9003534785259731,0.6950407138447209
croirais,1850s,280,0.9562620372348892,0.670621615452221
conclu,1850s,328,1.0360628210882978,0.7302704888811851
travailleurs,1850s,232,0.9378011613884428,0.788836319020135
soldats,1850s,7634,1.0487742720940862,0.6076423574196981
songes,1850s,560,0.8967290665417257,0.6845149958606702
économe,1850s,211,1.0281918096431375,0.6764639157518971
devins,1850s,259,0.98474495199265,0.7109391544104037
involontaires,1850s,120,1.0267932803937991,0.7207334477633341
curieux,1850s,2936,0.9995112365432256,0.6903841684221964
occupations,1850s,478,0.8980968752135496,0.6889715548103762
dormais,1850s,204,0.9612512609716783,0.623374424221262
épervier,1850s,266,0.9815230010882794,0.7109753144997949
habilement,1850s,533,1.0337769049713466,0.6029837383195987
revit,1850s,268,0.9977971182825208,0.7744120796177781
déserteur,1850s,147,0.9753116712439835,0.6992095413380046
désordre,1850s,1508,0.9954238460105078,0.6848853902147299
fleury,1850s,940,0.9301944550868152,0.6410517996067295
problème,1850s,447,1.0383956138621402,0.7344064791897171
sage,1850s,2801,0.9449610158964212,0.5947233989530365
soudards,1850s,270,0.9703478934944892,0.6788998407989904
effleurer,1850s,220,0.9250375500632414,0.7417455725232861
refermé,1850s,213,1.1150846781847354,0.5281202667041409
modifié,1850s,135,1.0179715889882006,0.7102065089719254
confondu,1850s,321,1.0380273682213197,0.7590815000490088
extravagant,1850s,162,1.0677471109763697,0.7528929668778861
infinie,1850s,500,0.8770218331612152,0.606124176855879
assurée,1850s,655,1.0457267701739468,0.7138457709121873
bizarres,1850s,851,1.129402855702171,0.6420941154345704
canonnier,1850s,121,1.0209708188469884,0.7277044878610808
éperdu,1850s,443,0.97134657278427,0.6355611989583455
époques,1850s,299,0.9744745898878668,0.6690357669201921
tarda,1850s,741,1.0890396606582065,0.5514706687900056
augmenté,1850s,167,0.9387340307047836,0.7804872299574555
flatteurs,1850s,103,1.078463249011963,0.7525284359249051
cherchant,1850s,2000,0.9282437226808224,0.5850414899297197
comprenait,1850s,1972,0.9366475304196789,0.7379626937408152
pendante,1850s,152,0.9486390374520438,0.6694557261569278
commises,1850s,100,1.069195807807522,0.6845009584958172
envoyaient,1850s,196,0.988211609423879,0.7802128009313363
mauresque,1850s,543,1.0392419995248467,0.6705895983436699
cynisme,1850s,160,0.9303526673183342,0.697143547677223
avenir,1850s,4702,1.002430708394427,0.6504035749790312
caisse,1850s,1209,1.025480804727272,0.6761680442009022
congé,1850s,1730,1.0623477825029952,0.7067426376003627
luttait,1850s,287,0.9845709236774496,0.7289787175926421
finir,1850s,1687,0.9501345131141608,0.6617022005302902
dette,1850s,506,1.0392139430502416,0.5465351520267302
frémissante,1850s,395,1.052379510386196,0.729564753514806
chevreuil,1850s,240,1.0027269714001827,0.7209886095326532
finirait,1850s,145,1.0449906275557093,0.7104622524087298
couper,1850s,1312,1.0430139467855328,0.7210039070686577
invention,1850s,490,0.9205588206699972,0.7487952910305758
couronnée,1850s,261,1.036815998324245,0.7216413116486015
convenue,1850s,181,0.9891683756669974,0.7607375647269377
descends,1850s,401,0.9840510448071004,0.7236420396661072
passerait,1850s,383,0.8993841930354826,0.7010736200530054
fermement,1850s,371,0.9874420068812,0.7702589119419004
majordome,1850s,358,0.9548622554389824,0.7171181451026182
ouïr,1850s,236,1.0344493053283583,0.733571465324262
paillasse,1850s,233,0.9373851529094248,0.736422255077663
répugnance,1850s,954,1.0227586717324275,0.5691952706159743
trouvaille,1850s,136,0.9361131200414734,0.6881703602817049
parleras,1850s,119,0.9137774795572726,0.6420492042730899
dépouillait,1850s,104,0.9813738978803268,0.6977993370806872
formalité,1850s,140,1.00216210544011,0.6956181333354772
cacherai,1850s,131,1.000528565394556,0.5241843978081214
décemment,1850s,123,0.97887491761891,0.7228150883224317
reçue,1850s,989,1.1118198682568596,0.6763495155007807
étendaient,1850s,297,0.9898988017435,0.7453105878890063
présent,1850s,5755,1.044821069064525,0.6863007965418332
accueillirent,1850s,128,1.010019046637984,0.6751951377888759
présomption,1850s,108,1.01191226705604,0.6993704492725201
partis,1850s,1744,0.9725160538013852,0.6921820230177812
diplomate,1850s,618,1.006567817948939,0.6207224535369963
soulagement,1850s,494,0.9510984425074788,0.6300176787059514
égoïste,1850s,930,0.9984223025415118,0.596962761483432
paroisses,1850s,345,0.9121460112927262,0.6355817303809715
patronne,1850s,181,0.9928705851701376,0.6735802190749896
pensionnaire,1850s,310,1.02324472822542,0.7516983729364993
coudre,1850s,237,1.0337650754761416,0.6995291804357608
souillé,1850s,244,1.0658227563145584,0.6926409133315589
combat,1850s,4432,1.0083687339780787,0.646640825762844
vide,1850s,3803,0.9713230975205468,0.5785538498131927
tenue,1850s,1231,1.0212051056756508,0.7309944328238056
mendiant,1850s,956,0.9565576030290788,0.7050092762519811
expédition,1850s,1223,1.0011191764384622,0.6847285847126805
intérieure,1850s,887,0.9816850732280388,0.6811855282939943
mario,1850s,4640,0.9793829896535132,0.5134295094268586
voie,1850s,2462,0.8441576491429732,0.7441947504560491
effrayées,1850s,140,1.0750334315539811,0.7037251159948987
successeur,1850s,545,1.0412400573947236,0.6598061361377796
impertinente,1850s,172,1.0264839090046372,0.7133100308561144
dommage,1850s,796,1.0071418411546988,0.7457154251643792
couvents,1850s,281,1.0118844221714451,0.6876141158063772
cherchons,1850s,391,0.9672309508832916,0.7313740162037871
exagérer,1850s,123,0.9975030362137912,0.7300848566093897
magnifiquement,1850s,193,0.9571897383537916,0.7441124603757325
adjudant,1850s,157,0.9572818401178016,0.6133812536331313
majesté,1850s,5376,0.9796041532218528,0.6259738026261931
occupaient,1850s,595,1.045384993581133,0.7605754756564473
pureté,1850s,722,0.9471718375961587,0.653311877462351
artistes,1850s,603,0.9829121364679062,0.5781452828316073
connues,1850s,337,1.0083266265552484,0.7093569555200688
sphinx,1850s,245,1.0392563894167974,0.7186998697059477
reprochez,1850s,107,0.9831510877237972,0.6833642310225007
poupées,1850s,107,1.1026613109175143,0.6660388061295816
durable,1850s,132,1.0259959502696916,0.7000425182920027
chassé,1850s,972,0.9802331824602772,0.7280328562539367
laissons,1850s,1018,0.9928688497380874,0.7427652880471143
douloureuses,1850s,230,1.010020797002202,0.6687664126158598
restai,1850s,587,0.932027969060182,0.5407823521095465
sybille,1850s,342,0.9464144181628352,0.549969555711432
représailles,1850s,214,0.9918922276275184,0.7310373364874119
contractée,1850s,119,0.9875369801501418,0.6831387405056903
amarré,1850s,119,0.9484301148392406,0.4787954877217107
précis,1850s,601,0.971431001649486,0.7518884236921826
taverne,1850s,248,0.936408609193266,0.7676226631077349
reculer,1850s,1071,0.99113090911053,0.7304986984989241
chassant,1850s,180,0.830978347431887,0.7302040570952985
souriez,1850s,132,0.9974954181394512,0.713469853441461
réclamations,1850s,147,0.9790694210963712,0.7119108384337871
métal,1850s,470,0.9879485888290748,0.7020579746373871
travail,1850s,5483,1.0386410084198154,0.668182816830013
aidait,1850s,308,1.0242076839965764,0.7660669886742696
entraînés,1850s,184,0.9478897277090836,0.7188243623806498
rencontrerons,1850s,107,1.07330508790645,0.6658900586159359
décors,1850s,104,0.9699770003763106,0.7388982008997818
quittâmes,1850s,137,0.9572831531047932,0.7240903816238082
dépouillé,1850s,554,0.8979641800802958,0.7001286620328465
répondrez,1850s,104,0.975370979506197,0.5453861381202582
flacon,1850s,704,0.9574018433244028,0.520231118991352
devenaient,1850s,666,0.8975415906353453,0.7192132750587487
mèche,1850s,460,1.0898659892681075,0.5542962501818846
pareilles,1850s,1171,0.8422154109519727,0.6351009951036024
intelligents,1850s,229,0.9408947040880116,0.677531048191425
ingrate,1850s,376,1.052064686332296,0.6436685411715353
poster,1850s,100,1.023357589465853,0.7028631076702216
coligny,1850s,632,0.9904221526611896,0.4932766517824863
gentlemen,1850s,112,1.0452929226151455,0.5785822691221016
secoua,1850s,2531,0.9114185173589991,0.6253882721230868
prolonge,1850s,105,1.0183740545412163,0.7763201696466197
tressaille,1850s,121,1.1484147703020615,0.623059566029443
assidu,1850s,174,0.9979938984597604,0.7370609780075512
allèrent,1850s,1041,0.9443466783483536,0.6996776085945541
ajoutant,1850s,554,0.93723539834149,0.7595319778711958
partage,1850s,779,0.9253304293564724,0.7822655335889116
fange,1850s,257,0.9470024968446064,0.6943422570247719
voulions,1850s,201,1.0872668806549148,0.6404710997853137
colonie,1850s,198,0.9628772326866796,0.7397686680315084
augmente,1850s,192,0.980554168533932,0.7463100779768835
prophétie,1850s,361,1.025228820905757,0.521612207808843
retient,1850s,289,1.0297165008366305,0.7735529141744382
récréations,1850s,118,0.9246173380795736,0.6751744847454547
passeront,1850s,143,0.970335918969424,0.7671742592794056
porto,1850s,360,1.0795444549598547,0.5180149808510058
remords,1850s,2605,1.0399568919140922,0.6038929080103008
ferrés,1850s,112,0.9719491570432822,0.6058279983192782
éprouvée,1850s,285,0.9614681862094384,0.6352223728536762
courbé,1850s,565,0.8998961387280568,0.6828521445099708
célébrer,1850s,291,1.061353614688687,0.6998042467876081
projets,1850s,2298,0.9696504458571894,0.5744838632371906
monstrueux,1850s,261,1.0677007973062174,0.7269673356307325
approbateur,1850s,104,1.0693146589493567,0.6084513990390823
ruisseaux,1850s,455,1.1114507109916796,0.6818106203371432
bicêtre,1850s,101,1.0393624714512923,0.7580844318841491
altesse,1850s,1826,0.99285483978714,0.5839939857409753
distinctement,1850s,859,0.9347597285138074,0.675159825236412
brodés,1850s,167,1.104091582385915,0.7079015937234641
instance,1850s,144,1.0010763966337677,0.7294867885237772
preuves,1850s,1670,1.0272812311942374,0.7025179444315234
heure,1850s,36627,1.101798399096964,0.5030570635680377
délivrer,1850s,766,0.9558225519797894,0.7112400588488825
cadres,1850s,173,0.9278661194518176,0.6620258715603584
armoires,1850s,255,0.942211637283259,0.6023574798779049
ombragée,1850s,160,1.1090542201774585,0.6084605301090248
farce,1850s,187,0.9753910143318654,0.6679452234717594
frapper,1850s,2865,0.9253088515169552,0.6733672181895768
valse,1850s,341,1.0345383850058565,0.645375210301046
objecta,1850s,797,1.037158902618006,0.6755433277139524
littéralement,1850s,445,0.9914773738198204,0.7649102529014039
méthode,1850s,292,0.9785384025112546,0.764538850063663
retirés,1850s,281,0.961600943784417,0.7187162753349404
