word,semantic_change,frequency,polysemy
mr,0.9951664834163163,671.75,0.45626407413180853
parent,0.9951660632672351,927.0909090909091,0.686745911382776
câble,0.9951640272251128,250.0,0.6628778623203512
marquaient,0.995155787325815,215.0,0.7344992336726677
englouti,0.99514854499027,153.0,0.7373884877558698
alimentation,0.9951393673455592,193.0,0.7406857124971231
bouleversait,0.9951360661290479,251.5,0.7469876491466696
esthétique,0.995135904347524,152.0,0.7256381794225114
bavards,0.9951341055936761,147.25,0.7237530155471844
sorcières,0.9951332190356381,138.0,0.7405540113846838
bel,0.9951324370643878,1333.7142857142858,0.7371817869224586
génération,0.9951314870257768,416.7142857142857,0.7322558868333889
commencèrent,0.9951285826917835,715.1111111111111,0.7282615958863742
rigoureuse,0.9951277206102984,313.4,0.6322999473057723
regardaient,0.9951274730224962,1427.8,0.6283441390720863
aveugle,0.995122684549256,1560.0,0.7195772556233788
meurs,0.995122185543696,616.2,0.6145077196557962
descendue,0.9951178708188306,408.77777777777777,0.7498950174395169
lucas,0.9951162991018654,114.0,0.7569773790778462
composée,0.9951140708528998,548.25,0.720727366978001
crédit,0.9951077151150047,1024.7,0.6802708178607655
arrêtèrent,0.9951000957872846,943.7777777777778,0.6773470185030902
soupçonnant,0.9950986276716327,118.5,0.7331024510237423
présentés,0.9950933773697895,226.5,0.663060342996235
fabrication,0.9950868015295175,284.25,0.714622508921873
contes,0.9950867957341919,564.2857142857143,0.6463168325334598
joug,0.9950809893331296,488.25,0.6927930218735106
tombante,0.9950779064706785,259.8,0.7498343098372614
violents,0.9950674641702736,438.55555555555554,0.7073552347945328
perte,0.995065564314312,1597.9166666666667,0.7376409336151378
mil,0.9950650362587743,147.0,0.40628844484755355
obéis,0.9950636320626638,423.2857142857143,0.6706310985211525
toulouse,0.9950614392353634,576.6,0.5586852753018289
contester,0.9950560442628356,151.25,0.6754525637112346
apparent,0.9950541805734872,318.2857142857143,0.7392097703382549
observateur,0.9950501249598454,536.5714285714286,0.6644890869446479
étrangère,0.9950468224882131,922.0,0.7319049911018151
josé,0.9950457821533812,1614.142857142857,0.4841594862532873
promenait,0.9950452421439192,1005.5454545454545,0.7263441326867806
meublée,0.9950448864617061,368.25,0.6181819362291562
piquée,0.9950447260624259,282.0,0.7389193653781303
vigilance,0.9950446569481423,251.625,0.7253215608374488
clocher,0.9950445082949975,675.75,0.5726542077531143
intime,0.9950439947688838,1271.4545454545455,0.7268971442944278
noé,0.9950433998913224,124.0,0.7333831585587028
interrogeant,0.9950401789196658,452.6,0.7020062180467824
alexis,0.9950362523994731,838.6666666666666,0.6847015861264995
rapproché,0.9950330999516748,455.8888888888889,0.751696966847113
timide,0.995032145635173,1033.3636363636363,0.6774434322597136
située,0.9950317910062014,872.5,0.6384323478244528
nomme,0.9950290392359219,1236.5454545454545,0.6795053263704383
visait,0.9950248552338592,161.5,0.6866825898938129
possédait,0.9950234875283169,1181.357142857143,0.730131623398725
accablé,0.9950224264252745,582.6,0.6620299045956763
éclairent,0.9950221664465613,123.0,0.7006328768012009
tempéraments,0.9950212580705984,124.0,0.69402740325077
emmenant,0.9950207881395082,327.4,0.7272645334254532
laideur,0.9950185829601575,435.2857142857143,0.7240648449396803
saisissement,0.9950105046269095,244.77777777777777,0.6601461268705021
lents,0.9950074657567932,389.44444444444446,0.7268756423330138
compagnes,0.9950064549485418,501.8181818181818,0.7171288860731809
philosophes,0.9950059908712598,401.57142857142856,0.6205516518524146
politesse,0.9950024681208106,1086.3333333333333,0.6412275583167998
imagines,0.9950001541047768,269.0,0.5698494004380066
légitime,0.9949999157179452,801.6363636363636,0.706172531876419
défenses,0.9949974335119885,168.33333333333334,0.7419277078148916
souhaitant,0.9949937926046567,179.0,0.7393202690449124
résidence,0.9949923853529383,502.875,0.7060977531498929
accompagnerait,0.9949913662446545,104.0,0.7107188328452076
contribution,0.9949904792247707,168.0,0.6345500072452043
surexcitation,0.994990451667244,306.4,0.5394150258381034
moquerie,0.9949903062761157,321.0,0.6313776158183732
abus,0.9949817307624527,496.57142857142856,0.7054981390995999
dmitri,0.9949754939424312,596.0,0.5899891684585123
difficilement,0.994970442872742,447.27272727272725,0.7764433809409362
mésaventures,0.9949688346947018,105.0,0.6879608673629446
occupées,0.9949685689271789,274.5,0.7230492908879397
queue,0.9949655392260962,1219.4545454545455,0.7014374018762316
préparé,0.994960538676903,1042.2727272727273,0.7071567218215888
pension,0.9949583252696368,1165.5,0.5909343111942522
viennent,0.9949581816455285,1796.5,0.6966080103908672
hurler,0.9949558365612621,234.57142857142858,0.6673417945320984
herculéenne,0.9949551266820101,209.66666666666666,0.6401269458359783
déclarer,0.994949752190134,666.8,0.7029128003442832
fusillade,0.9949481796186601,584.6,0.6376073788613413
adoptif,0.9949476182537423,235.5,0.6526005372343123
baron,0.9949451678271751,6901.333333333333,0.5940610158575494
bourguignon,0.9949440509221527,123.4,0.7424686485994719
flore,0.9949409494763262,509.3333333333333,0.6515322216767903
hâtive,0.9949384471497535,115.0,0.7451353514719575
pareilles,0.9949378344990106,1185.4545454545455,0.6988607493094846
habite,0.994932992709899,670.6363636363636,0.6704678736542286
feuille,0.9949243319328349,1317.2727272727273,0.5666646819653205
supériorité,0.9949242849871182,721.0,0.7076126470553608
chili,0.9949203976644848,132.0,0.5932418733873814
promettre,0.9949170904957434,549.2727272727273,0.7020731739081757
sarcasme,0.9949085341312758,255.25,0.5957318246985719
demandes,0.9949044821901367,624.5555555555555,0.6929225443015539
tourne,0.9949001507612604,767.7272727272727,0.6938570473751112
recommencèrent,0.9948958779508958,235.75,0.7079591031425152
violent,0.9948952815144502,1316.3333333333333,0.6684917100128351
donjon,0.994894658505318,379.3333333333333,0.6796669887983982
accepta,0.994893992407469,712.6,0.6715194254736424
fugitif,0.9948923450224137,451.8888888888889,0.7530874091247308
attachées,0.9948919859686486,280.6,0.7117476045187854
machinalement,0.9948913981673874,1007.9230769230769,0.7450716657397657
espagnols,0.9948909917666,934.2857142857143,0.6168210633498864
denrées,0.9948890661571211,192.5,0.677448139278388
redoublant,0.9948831013493598,153.5,0.6678069449673345
portées,0.994877674969095,372.0,0.749815462811996
naïf,0.9948753774737216,843.4444444444445,0.6641372708383755
perchoir,0.9948717352095691,116.5,0.7050625882501913
tremblèrent,0.9948704550665379,130.0,0.7056599939728642
réservés,0.9948658456238317,158.5,0.7412394839442054
conquérants,0.9948576551070168,178.8,0.7023345010754619
instant,0.9948522995714091,10106.235294117647,0.6190876955591152
accuser,0.9948514399625883,731.5,0.6384281744435636
arbustes,0.9948514231849387,402.0,0.6240082791673645
moqué,0.9948511657245958,250.75,0.719706477954975
boutique,0.9948490591728493,1569.0,0.6441485644996428
décidé,0.9948482372352673,1926.0,0.6941747910862681
reviens,0.9948427106604245,798.8181818181819,0.6574223557095427
empêche,0.994841231810166,975.4545454545455,0.7039932768093897
second,0.9948405111681312,2982.5,0.6798383477887622
abstenir,0.9948378768137803,141.0,0.6970259190730473
séparément,0.9948349386223556,174.25,0.7125987415755832
nerveuses,0.9948345393644917,333.6,0.6740937383066502
égaler,0.9948321559429396,144.5,0.7002395830087116
avisa,0.9948291424085465,306.77777777777777,0.7629695118199433
monts,0.994823662219014,436.0,0.6397295468349581
présentât,0.9948211257092214,120.0,0.7503569257825997
nuptiale,0.9948166599779956,256.6,0.6513252889944418
encombrés,0.9948164979801575,177.0,0.6936110980486629
rencontrait,0.9948084030216423,729.4,0.7738267396603257
approche,0.9948068598547731,1488.9166666666667,0.7461618591088134
aiguilles,0.994803679194,330.2,0.7095915257241534
aimais,0.994800281545269,1620.0,0.5473825195557352
flottait,0.9948000557831911,467.55555555555554,0.6913313524332503
accords,0.9947955263765336,346.0,0.5603743909180201
causions,0.9947955091883285,172.75,0.6303050516373335
jugements,0.9947904013999956,255.5,0.7424913899279607
transaction,0.9947893155274936,183.75,0.6304544703589571
amoureuses,0.9947854979994205,292.6666666666667,0.7303194396694302
manette,0.9947820492146072,137.0,0.7480711541241498
trapu,0.9947807102265793,213.4,0.6130953268063111
suite,0.9947779235329033,6497.25,0.7313760910558905
espérant,0.9947746465309308,700.2,0.7217678072954923
etat,0.9947663967009958,358.85714285714283,0.7256712792173868
gamine,0.994761132232669,464.5,0.6878667393446811
laisseras,0.9947546472671683,175.0,0.4704704342308517
ambulant,0.9947536288374299,173.5,0.6828790942591749
publique,0.9947473700947362,1360.0,0.6963326975376257
renfermait,0.9947473653647426,565.4,0.6723313577912492
identique,0.9947465866543451,153.0,0.7610130328159611
étincelle,0.9947417952950248,461.85714285714283,0.6350613722012818
marquis,0.9947409763326641,8905.857142857143,0.6172217079837523
croître,0.994734565836833,227.0,0.7280729046951281
tireur,0.9947325165596861,212.0,0.7078257653996793
amusant,0.9947317679226829,624.0,0.7342679735414837
social,0.9947291771981659,436.57142857142856,0.7150766678653859
sublime,0.9947259660095129,1206.0,0.6966424448091163
appliquait,0.9947186780471632,273.1666666666667,0.7469136837319023
hypothèses,0.994718390540882,216.0,0.7129778412501692
apprendre,0.9947178028936267,2686.133333333333,0.698789298815719
ferait,0.9947157419337564,2342.714285714286,0.7215981960751662
amiral,0.9947142569309408,1299.5555555555557,0.5996700609584467
impétueux,0.994712421334286,238.33333333333334,0.7312557785073924
dévorée,0.9947107102365746,179.6,0.7139468005968667
meuble,0.9947097401674572,819.3,0.6600537870569977
pupitres,0.9947078872143724,110.0,0.7128047260831865
bougies,0.9947048539128196,627.0,0.5471277213982855
velouté,0.9947014544481778,168.25,0.6904084626089956
bagarre,0.9947009402652002,226.2,0.7414355927301313
fontes,0.994686445459786,243.0,0.5711722719967062
billard,0.9946846892586096,515.3333333333334,0.6004431136951583
retarder,0.9946839031605871,331.125,0.69469791376468
vue,0.9946814303507423,8065.3125,0.7460073770658961
persuadés,0.994680557243552,124.5,0.7103230506551408
commerçants,0.99467909752947,306.6666666666667,0.5885312028871003
croisant,0.9946773609221654,433.5,0.715992963943186
bonnement,0.9946704472234378,441.0,0.7680254354158446
continuelles,0.9946689966570444,279.3333333333333,0.6566097404607335
chinoise,0.9946656847498055,239.33333333333334,0.7375329754404536
subissait,0.994663146449936,418.625,0.6333724178455769
tonneaux,0.9946629576650148,440.6,0.6199616146064992
commandée,0.9946623644089533,313.8,0.5845990856316878
patins,0.9946616081288092,122.0,0.7789756758750344
dragon,0.9946533908842935,465.7142857142857,0.7172466657281282
faillit,0.9946450957678848,806.2,0.6807890594358599
conclut,0.9946442812681691,751.5555555555555,0.7002069965911528
étroites,0.9946329291482157,502.77777777777777,0.6447073693913109
consacrées,0.9946286216058915,135.75,0.7283415746740245
blanchie,0.9946248106230178,134.5,0.7156630304643623
daim,0.9946238675437163,294.2,0.6174173501487096
positivement,0.9946238594009715,654.5,0.7325645554888295
penché,0.9946225653494485,699.9,0.6943117613710967
melchior,0.9946159810666204,236.0,0.658940017182454
exténués,0.9946117477462842,104.0,0.6615730032147821
ordinairement,0.9946108935267253,1174.75,0.7729659138996607
dérangez,0.9946087666829401,145.0,0.5847692422843833
fleuries,0.9946045397785223,177.57142857142858,0.7140663880255633
proprement,0.9946031071299198,518.8888888888889,0.7273077394160692
protéger,0.9946015279029581,756.8333333333334,0.7419733414998055
pirate,0.9946005448947229,252.5,0.6390477172375473
redevenu,0.994599507539826,415.125,0.6926940744015375
mette,0.9945975801544852,456.1666666666667,0.7618388181943381
veilles,0.994596102500857,230.6,0.687483010433531
battants,0.9945954377939612,443.875,0.5055575471785178
inquiétants,0.9945946544398732,124.0,0.7310437593025277
disais,0.9945924097613464,2326.909090909091,0.4737981669246569
courtoisie,0.9945922450479479,415.1,0.635923024782979
praticien,0.9945874191937352,169.75,0.6448908356455081
écrasés,0.9945852982507525,255.0,0.7065215399928664
normande,0.9945800894953212,355.4,0.6893038593696992
reçu,0.99457947685419,3368.4666666666667,0.6613908558199995
emprunts,0.9945790407428403,152.0,0.7195035805613292
difficultés,0.9945711526439098,961.0909090909091,0.6861747099875815
anéantie,0.9945645828875177,355.8333333333333,0.5259701363388849
suffise,0.9945645096615089,177.75,0.659245827223693
imbéciles,0.9945619490528473,504.3333333333333,0.6760326132872199
causée,0.9945618430023708,348.625,0.5929982353399743
flanelle,0.9945590789971277,230.33333333333334,0.5607626844343149
beautés,0.9945574083312773,517.6666666666666,0.7190261679550489
doutant,0.9945570867669032,311.1666666666667,0.7522739469267091
rendrez,0.9945562009488201,352.8333333333333,0.6225389945514185
magique,0.9945548837149303,518.1,0.7332820689912353
arête,0.9945509078773992,157.75,0.7087212961723587
prouesses,0.994550405715821,159.75,0.6817077370270168
crièrent,0.9945496567101254,474.875,0.6564274102918912
taux,0.9945477935360414,118.0,0.5596999658913755
effectuer,0.9945454527384864,128.0,0.70553994738693
récolte,0.9945441592879157,455.5,0.6257063750777534
sloop,0.9945379098216265,200.0,0.646267240530165
coquet,0.9945373118677232,431.4,0.6620602442650095
rabattu,0.994536818124731,266.0,0.5855651088225671
surprenant,0.9945353744216788,303.5,0.7524477553515001
ardentes,0.9945326486443297,330.77777777777777,0.7223179935090228
revois,0.99453162727203,212.875,0.6665228009823837
ecoute,0.9945238666950696,383.3333333333333,0.6273831048791737
lie,0.9945216327191698,402.8333333333333,0.7031128401730379
rentrez,0.9945066721010234,330.8,0.5724852979935784
glacer,0.994504673878146,149.0,0.6641559066175198
relevée,0.9945028357618391,382.3333333333333,0.7249552280829602
servi,0.9944906716577999,1966.0833333333333,0.6780811895341768
vengeur,0.9944898341150047,248.6,0.7412207140987797
parlaient,0.9944883048705891,980.9,0.6839872877270474
trembla,0.9944836620228441,343.0,0.730500838897555
seigneurie,0.9944831558900352,958.0,0.6712625943189455
remué,0.9944754051476209,334.55555555555554,0.7551184560366783
considérer,0.9944740875585282,572.6666666666666,0.7513789915118457
raillerie,0.9944739574804582,521.875,0.6212586246054826
arrivant,0.9944712480138004,1478.0833333333333,0.7123102230590512
change,0.9944693750300626,1226.7272727272727,0.7516076553348678
journalier,0.9944603974640085,102.0,0.7341879652065915
cherches,0.9944561072632936,176.75,0.6190514445455781
désappointé,0.9944429693383183,241.5,0.6953766306108359
victoires,0.9944416279949293,352.77777777777777,0.7242951579805156
vouer,0.994441290556225,170.0,0.7307516982461264
charles,0.9944403680170006,4311.923076923077,0.5395984098818061
étonnent,0.9944386989045284,175.0,0.6932981476899961
trentaine,0.9944381778976094,461.1111111111111,0.66925664184382
ampleur,0.9944347348637723,214.2,0.729345564736423
allâmes,0.9944344634507518,216.8,0.624317299291841
odoardo,0.9944344493969736,204.0,0.7382274276545202
adore,0.9944331240489234,717.1818181818181,0.691575896026423
refusai,0.994428351528115,111.5,0.6927695891801413
allumaient,0.9944267416893602,189.6,0.6227373017672784
rencontre,0.9944182108585834,2726.1428571428573,0.7082226794769292
galante,0.9944146829864774,346.8,0.7355608680198074
totalement,0.9944090405394874,246.125,0.7648557202709719
coupables,0.9944085630178847,675.5,0.6980099677437015
bienfait,0.9944079418498614,395.5,0.7303306590196161
caserne,0.9944034748279967,405.125,0.7024247115085641
jures,0.994401827064992,140.5,0.47418193315363344
colombe,0.9943957179705047,734.5,0.6416317742805137
convertir,0.9943956960478042,255.25,0.7216567495090679
dessiner,0.9943930365751051,392.2857142857143,0.7180526557721963
dormit,0.9943919371246585,406.85714285714283,0.6432176886597928
claparon,0.9943857688512062,473.0,0.3089142546739146
verront,0.9943854228022161,244.75,0.6901897917086821
levées,0.9943781246601531,194.0,0.7552040593278069
esclavage,0.9943776829448508,583.8333333333334,0.6992566304992048
cadavres,0.9943700089670855,835.6,0.689685762570264
percé,0.994366745556381,401.55555555555554,0.719121817282566
attendiez,0.9943665809276115,255.0,0.5997844231524405
scélérat,0.9943643971521958,691.0,0.6033989822972969
soulevant,0.9943621947220634,468.3,0.7251115708341475
reculé,0.9943600681665523,401.6666666666667,0.7421988272151188
rappeler,0.994357724334628,1391.142857142857,0.6891445753334009
triompha,0.9943542522587895,192.75,0.7329511860205467
implorer,0.9943541125928749,388.375,0.6537767573906216
fraîches,0.9943515947115529,663.0,0.6943228464718817
confondus,0.9943469603648052,197.75,0.7274665077195663
étain,0.9943450899816941,342.2,0.6164554968270208
priait,0.994344938592124,690.5555555555555,0.6453333535098124
retrouve,0.9943437557411539,842.6363636363636,0.7618750453602811
ex,0.9943430418518225,983.7,0.6383900314316538
naïve,0.9943378059264835,920.2222222222222,0.586577639626265
fiacre,0.9943289061915571,1511.1,0.5683458024882613
escaladant,0.9943241712374495,101.5,0.635338999328683
sanguinaire,0.9943167419188743,138.5,0.6957592961363079
improvisée,0.9943043274033696,177.25,0.7749136238462576
parasites,0.9943037910320708,131.5,0.6753165868686333
reviennent,0.9943024019097828,423.55555555555554,0.7421474458741907
oppressé,0.9942982870998578,193.25,0.6817403222958102
imbécile,0.9942954991214034,1208.4,0.6742892983491677
précipitation,0.9942903938275901,475.2857142857143,0.7383157598198319
solitudes,0.9942901413377953,356.6666666666667,0.6945712606177259
présenterait,0.9942798233314819,193.0,0.7521882772858484
ruse,0.9942767972850731,726.0909090909091,0.6714689390129482
rôdeurs,0.9942721403948481,128.33333333333334,0.7305556466611081
piédestal,0.9942649697343834,347.3333333333333,0.6917405502087427
captivité,0.9942603699364179,444.55555555555554,0.7341816393058477
mesdemoiselles,0.9942600285592817,323.8333333333333,0.6315974534751979
viendra,0.9942585766868575,1282.8461538461538,0.6885067222374694
sûrs,0.994253494075722,469.44444444444446,0.6621475800393172
patron,0.9942509776181339,1738.2727272727273,0.6973043721463026
argentine,0.9942497762199614,140.0,0.6559201108817505
arbitre,0.9942457549328748,298.1666666666667,0.7424277414238826
racontant,0.9942445877327717,515.8,0.6152842665869596
appartiendra,0.9942417682504961,117.0,0.66987666568337
boucherie,0.9942387550292763,219.5,0.7182071417769894
agenouillant,0.9942375337607612,223.0,0.6395433581429252
vertueuse,0.9942355365977914,348.5,0.6603144350526952
commère,0.9942335111977042,263.75,0.6908583718747818
déplia,0.994228733090659,311.75,0.4447616570336109
effectivement,0.9942241257125678,530.0,0.7543137637080386
apercevaient,0.9942225741179982,198.6,0.7349035802758033
mignons,0.9942204465740896,327.25,0.6813016697498585
recueil,0.9942179073508196,160.66666666666666,0.6100830734122041
supérieures,0.9942077776087207,300.2857142857143,0.7175874238662988
dirigée,0.9942076052878938,347.5,0.7403172168145599
genève,0.9942062721698465,571.3333333333334,0.617426368378573
prestesse,0.9942055592056043,118.0,0.5422553895693185
gouverner,0.994203297706715,402.2,0.7295512513051496
conduite,0.9942022936830232,2717.5714285714284,0.7105004178364077
annoncer,0.9941862301214712,1394.9166666666667,0.7008146221496312
damnation,0.9941829830136644,127.2,0.7308543896938404
précédemment,0.9941819462630107,280.6,0.7355435664391177
levé,0.9941710625800344,1529.4545454545455,0.7203889282559417
ravagé,0.9941692360784307,194.0,0.7040158567522309
flandres,0.9941659523352613,142.25,0.6343259875813176
supporte,0.9941613977522633,165.75,0.7299073066492067
redressa,0.9941561716258877,1361.2222222222222,0.6428154206054886
lamballe,0.9941518840603447,138.5,0.607532949984921
embarrassé,0.9941481576655279,1072.909090909091,0.6486754589116944
caleçon,0.9941469032503607,127.5,0.5999815554287624
bouder,0.9941433707553176,128.5,0.7250224704572972
côte,0.9941425128206706,2554.9285714285716,0.6745956230858056
baume,0.9941390968754679,362.5,0.5932638908652027
tempérée,0.9941389951141,112.0,0.6788759772227856
protégeait,0.9941315412629536,348.6,0.7482877685496377
couronnée,0.9941304184066523,288.1666666666667,0.7336170745973266
affamée,0.9941285417247202,172.0,0.7389354621946785
échauffé,0.9941233707077054,145.0,0.7348875824786689
posée,0.9941174175385191,692.8,0.6626984312867215
bile,0.9941141813886449,149.5,0.7308078260588486
débordaient,0.9941134924968374,173.0,0.741169511562455
coucou,0.9941015887931016,223.75,0.5878017343629205
fondées,0.9940995265966884,167.5,0.6615605354202857
exagération,0.9940989976876765,365.57142857142856,0.7416787499261057
actuel,0.9940970702996308,343.0,0.735731185507982
hardi,0.994096665776667,932.3333333333334,0.6322584219967644
histoires,0.9940962594091783,1043.4166666666667,0.6283977631162537
chaumière,0.9940960858550685,763.8571428571429,0.6976598691121768
demande,0.9940959497441844,5401.8125,0.5635598345817834
fermées,0.9940941382983081,591.9,0.5505687392004667
considéré,0.9940911112459546,417.77777777777777,0.7244744766126763
fer,0.9940855051574086,4759.076923076923,0.6739868378961732
combinaison,0.9940846326128516,415.875,0.7145566965050322
méduse,0.9940823377235786,134.5,0.7465177291492271
leva,0.9940780124431594,5171.5625,0.6443385495307897
cigares,0.9940775923505243,660.6,0.5684935302998423
environnait,0.9940736569234084,123.0,0.72542321654041
sexe,0.9940717688479135,704.3,0.7451691721041324
vertus,0.9940710304094086,1046.2727272727273,0.6816467905968625
fatale,0.9940616760331953,933.8181818181819,0.710581126508548
soigne,0.99405557035419,320.6,0.691468332162293
lumière,0.9940541401151404,4637.733333333334,0.5461894201369794
trahir,0.9940534818405671,720.8333333333334,0.6859937465070761
ranger,0.9940526982581575,536.0,0.734797489913483
apparu,0.994051881435627,239.0,0.755913370337404
tambours,0.9940505551378008,465.8333333333333,0.5494578521172252
retirée,0.9940460387814952,525.0,0.7414334306276403
atteignait,0.994042899825138,425.0,0.7365837586976909
maigre,0.994042875884673,1300.8461538461538,0.6308372757969001
époux,0.9940425308634881,1869.0625,0.7246844332591079
crépuscule,0.9940391823565335,663.4,0.674892623019192
défiait,0.9940345112338044,278.4,0.7651061669352397
lieutenant,0.9940328832469846,2892.090909090909,0.5292832361337323
menaça,0.9940247744126356,242.5,0.7425090098023888
confirma,0.9940197059443918,234.4,0.7177867641134654
définir,0.9940196376616584,312.6,0.6426411274620935
états,0.9940173453032636,879.1818181818181,0.644366465613066
prient,0.9940159421256313,122.0,0.6847525686699046
natal,0.9940131882306812,341.2,0.7398601793196394
paquet,0.9940059459722034,1364.090909090909,0.6254099671265719
éclairant,0.9939969596717028,299.4,0.5956210411889857
damné,0.9939952008691838,311.1111111111111,0.7084935433076236
reculèrent,0.9939937074191816,248.0,0.6850428784045896
penchants,0.9939908235179933,189.8,0.7021997991266389
payait,0.9939875569701085,616.7142857142857,0.6133682524827865
présentent,0.9939837381440967,244.5,0.7717170049320882
pardon,0.9939652246717036,2995.9285714285716,0.6150630973406609
rubens,0.9939651801390295,153.5,0.6849533118933526
parvenu,0.9939649013046691,844.0,0.6983921874064903
épanouit,0.9939606706122793,229.8,0.6919785754913399
bonheur,0.9939589114162299,8281.75,0.7103149658818677
serrer,0.9939558270164678,921.8,0.653224970310389
individus,0.9939522365557888,568.9,0.7324927664140548
discrétion,0.9939517094416638,806.9166666666666,0.681322149923211
profite,0.9939510530805067,355.5,0.7584087938881822
adoration,0.9939479102052723,474.22222222222223,0.6747226740741233
entièrement,0.9939473072999414,1900.25,0.7482280673032906
don,0.993938804351613,5126.333333333333,0.4723016685980632
ouvrage,0.9939378188843088,1763.142857142857,0.7225655870168016
appuie,0.9939359831832806,333.8333333333333,0.6801030215957572
gain,0.9939341509151136,549.1666666666666,0.7199360074698896
arrivaient,0.9939315012833863,1148.6,0.736201822300967
cynisme,0.9939303388060855,359.6,0.6718038454821662
pratiques,0.993927205770556,543.7,0.7193455586522164
jenny,0.9939246375312332,751.1428571428571,0.5774377309661461
présence,0.993923525365166,4479.75,0.7178575881480828
rassurée,0.993922951309698,446.22222222222223,0.7247910163038545
souverains,0.9939200938607249,369.57142857142856,0.6875223275163009
vivacité,0.9939181335795367,749.5,0.6977542305755403
embelli,0.9939148489829379,138.0,0.7422583786150088
chaume,0.9939118512976023,382.0,0.6151541562817513
robinson,0.9939111957966076,349.25,0.6563798298254157
chrétiens,0.9939096565624922,671.2727272727273,0.6965606238315971
grivet,0.9939057625982046,358.0,0.6320521965843522
accusations,0.9939047869989139,412.2,0.6374146641128418
flanquer,0.9939033455716324,162.0,0.7466436720033883
corbeau,0.9938978680250038,335.6,0.6961368916746549
embrassaient,0.9938923014541757,190.33333333333334,0.6624576524480127
aumône,0.9938902450323909,735.7142857142857,0.7236436463733195
crût,0.9938872176621019,257.0,0.6876360784785692
mouton,0.9938868993048164,586.1,0.6468608155061688
pardonnera,0.9938849821594623,350.6,0.6447910351691056
bretelles,0.9938830836533472,128.0,0.6807314000898081
violet,0.9938827161321488,283.8888888888889,0.6151132111662961
bleus,0.9938736287969074,1325.7692307692307,0.610714784714623
adopter,0.9938718983304872,310.3333333333333,0.7231153992717765
opposée,0.9938704005624024,509.8888888888889,0.6744147722499385
emprunt,0.993867342450851,401.4,0.719802104257613
octave,0.9938608240365664,970.4285714285714,0.6425151410172157
restaurant,0.9938594637492676,606.3333333333334,0.6908952709612042
barons,0.9938544275101528,428.25,0.5497081300980834
interrompus,0.9938496741007055,136.5,0.697756046789212
quinzaine,0.9938418716874075,531.2222222222222,0.6485600288387242
itinéraire,0.9938374857383477,300.3333333333333,0.7019368530267488
distraitement,0.993829954989998,233.57142857142858,0.72299891083864
accosté,0.9938295242235916,134.0,0.6535562334866751
piquants,0.9938275406580975,117.5,0.7419212383183527
bandeaux,0.9938258251815723,247.14285714285714,0.5638733794955624
escadrons,0.9938228672527677,206.33333333333334,0.46096461365075525
appui,0.9938190746885489,1408.4545454545455,0.7179519315816827
bâche,0.9938171271341748,131.0,0.7023905164955574
effrayer,0.9938159253840559,509.2,0.701763509535807
douar,0.9938136608670882,117.0,0.7285570472311103
infortuné,0.9938127421823842,566.3636363636364,0.7408341158434609
observé,0.9938107468119721,379.0,0.6986210473864625
caractérise,0.993807938095856,191.25,0.7255078764615528
amenée,0.9937967582756129,505.14285714285717,0.7368216736025056
ajoutez,0.9937934714973126,273.85714285714283,0.7637028004367422
incarné,0.9937920063895787,110.25,0.7247284695838915
épines,0.9937879459938209,465.75,0.6591911187630974
ralentir,0.993786146137079,207.8,0.6878260444381705
rapide,0.9937859829989774,2634.153846153846,0.6592140789860538
racontai,0.9937853360417459,261.5,0.679619570962137
emmena,0.9937843147415281,581.4444444444445,0.7224074937834917
jetait,0.9937799180364094,1416.0,0.7145492599812326
goliath,0.9937779608509962,425.0,0.6693736278867155
suffisamment,0.9937771015126651,689.3333333333334,0.7574010756816344
craignez,0.9937660438439383,832.7272727272727,0.6310308000488963
mont,0.9937584221714794,1071.0,0.6330920170020805
proscrits,0.9937570150997247,165.25,0.6847405300193947
villers,0.99375321069571,103.0,0.717353964091727
excavation,0.9937449722506573,221.5,0.6153762190669982
gibet,0.9937443994055895,200.0,0.6696889237321012
desservant,0.9937382544151712,512.5,0.281100413213464
classe,0.9937367041127996,1296.2727272727273,0.6758678968608253
supplié,0.9937351550639223,214.2,0.6312049655709144
épée,0.9937345163188889,3546.1666666666665,0.525184246775809
caverne,0.993725579977292,606.5,0.7038641258164378
trempa,0.9937243490387523,239.0,0.638638496466547
entretenue,0.9937190656175534,219.0,0.7593584398796175
venaison,0.993717925517556,162.66666666666666,0.5501829735816909
remirent,0.993713411764044,288.6,0.6980243659466145
sentit,0.9937118700609558,2986.9285714285716,0.6672863959850854
remédier,0.9937092583113282,192.0,0.684229158188349
estomac,0.9937072938112586,889.0,0.7474492850173203
clients,0.9937042400350339,690.3333333333334,0.7297588340503162
entraînée,0.9937010146522134,397.75,0.6900144360988907
contente,0.9937005705692543,1086.5384615384614,0.6367315901969051
apparence,0.9937005337974428,1854.0,0.723287536566253
solennellement,0.993693610037888,428.85714285714283,0.7272367465785763
efforts,0.9936921444394087,2366.4166666666665,0.6737974804002588
semblé,0.9936866185707625,759.5454545454545,0.7214505210879344
louve,0.9936852746131178,647.2,0.6244074829971675
éclatantes,0.9936754080325343,325.5,0.7323337231861237
boulevard,0.993674829129885,1583.6666666666667,0.5863809420750524
aimaient,0.9936734389334505,698.3333333333334,0.6460719716333989
martyrs,0.993669347951157,515.5,0.7167273329002919
